room_id;room_name;area_m2;component_type;component_id;object_type;x_m;y_m;z_m;x_norm;y_norm;z_norm
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMPI;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;36.427607792889404;16.11807290014739;2.2750000000000004;0.9064346131117785;1.0291936719084387;0.8425925925925927
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3IQagtRHT0k8VsqPCD23B_;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;27.794875488880507;12.689072900142689;1.175;0.5093995993598172;-0.02930300967967647;0.4351851851851852
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3IQagtRHT0k8VsqPCD23B$;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;26.749999999999805;12.689072900142689;1.175;0.46134388078921046;-0.02930300967967647;0.4351851851851852
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3IQagtRHT0k8VsqPCD23By;62_EF_wcd_perilex_2_fasen:perilex 2 fasen;28.257392207109504;12.693322900135989;0.2750000000000001;0.5306715819854436;-0.027991078828217806;0.10185185185185187
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3IQagtRHT0k8VsqPCD23Bz;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;28.549999999999805;12.689072900142689;0.2750000000000001;0.5441291450121788;-0.02930300967967647;0.10185185185185187
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3IQagtRHT0k8VsqPCD23Bw;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;28.257392207109504;12.689072900142689;2.2750000000000004;0.5306715819854436;-0.02930300967967647;0.8425925925925927
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;0V3$k0vdX6NRM8NOmzCa7C;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;24.818999999999804;16.018072900142386;0.2750000000000001;0.37253368900334827;0.9983247106474405;0.10185185185185187
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;0V3$k0vdX6NRM8NOmzCa6W;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;35.1789999999998;15.85017290014239;0.2750000000000001;0.849008876419988;0.9464957246928192;0.10185185185185187
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;2to48Tu2LA1BLD4IiWrGxP;62_EF_Dimplex_kachel_inbouw wcd:PLX2000;37.2919999999998;16.02307290014219;0.12500000000000008;0.9461895782550613;0.9998681587103526;0.04629629629629632
1RtdpAIwXDNvruIh9ZVXFR;0.10t;10.153865312501257;lamp;2cItPlyHHCagf8BrNhpkfK;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;2.2834933341283445;20.91487290014239;2.575;0.4917440576584913;0.6874747663926674;0.9537037037037037
1RtdpAIwXDNvruIh9ZVXFR;0.10t;10.153865312501257;socket;0PJmAroWbFMeAhv9OXidKz;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;0.9959999999998046;21.84756627860429;0.2750000000000001;0.010100537760039214;0.9330173169946883;0.10185185185185187
1RtdpAIwXDNvruIh9ZVXFR;0.10t;10.153865312501257;socket;0PJmAroWbFMeAhv9OXidKw;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;0.9959999999998046;20.022566278604288;0.2750000000000001;0.010100537760039214;0.4525645066748874;0.10185185185185187
1RtdpAIwXDNvruIh9ZVXFR;0.10t;10.153865312501257;socket;0PJmAroWbFMeAhv9OXidKP;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;3.6421249999997545;21.05532290014589;0.2750000000000001;0.9999999999999156;0.7244498881521722;0.10185185185185187
1RtdpAIwXDNvruIh9ZVXFR;0.10t;10.153865312501257;socket;2Ef9F310nAd8$uUmcuMpmO;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;3.6421249999997647;21.361125312771584;0.2750000000000001;0.9999999999999194;0.8049559859870161;0.10185185185185187
1RtdpAIwXDNvruIh9ZVXFR;0.10t;10.153865312501257;socket;3WrQo_up9EGR4yz2uv2pME;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;3.6421249999997447;21.05532290014589;0.2750000000000001;0.999999999999912;0.7244498881521722;0.10185185185185187
1RtdpAIwXDNvruIh9ZVXFR;0.10t;10.153865312501257;socket;3WrQo_up9EGR4yz2uv2pMG;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;3.6421249999997545;21.361125312771584;0.2750000000000001;0.9999999999999156;0.8049559859870161;0.10185185185185187
1RtdpAIwXDNvruIh9ZVXFD;0.10u;3.6795773648661805;socket;3QbHax$TTA59iZCPHwZLaD;62_EF_wcd_opbouw_enkelvoudig:wcd opbouw enkelvoudig;26.884914886955706;16.118072900142387;1.8750000000000002;0.5603942107164538;-0.0001482856896498155;0.6944444444444445
1RtdpAIwXDNvruIh9ZVXFD;0.10u;3.6795773648661805;socket;3QbHax$TTA59iZCPHwZMMb;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;26.168999999999805;16.78857290014229;1.475;-1.5295199440808325e-13;0.2326440066460357;0.5462962962962963
1RtdpAIwXDNvruIh9ZVXCf;0.10v;4.395984917387577;lamp;2cItPlyHHCagf8BrNhpjUr;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21;21.822018216255906;17.379572900142286;2.575;0.32499621168367127;0.5962519622424036;0.9537037037037037
1RtdpAIwXDNvruIh9ZVXD2;0.10x;1.1573781638698213;socket;3IQagtRHT0k8VsqPCD2393;62_EF_wcd_opbouw_enkelvoudig:wcd opbouw enkelvoudig;37.80008511304311;12.68907290014259;1.8750000000000002;0.44821483578562543;1.000078640930517;0.6944444444444445
1RtdpAIwXDNvruIh9ZVXD2;0.10x;1.1573781638698213;socket;3IQagtRHT0k8VsqPCD239V;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;38.488999999999805;12.022822900141488;1.475;0.9999999999998407;0.28136235182469016;0.5462962962962963
